idx,Vin,Vref,P,D1,D2,D0,Validity,ipk2pk,irms,vp_t1,vp_t2,vp_t3,vp_t4,vs_t1,vs_t2,vs_t3,vs_t4,Vo
1797,200,200,100,0.62,0.84,-0.078850157,1,9.7636182,2.533672701,1,0,1,0,1,1,1,1,200.0386999
1798,200,200,100,0.62,0.86,-0.080481696,1,10.34187963,2.488013579,1,0,1,0,1,1,1,1,199.9863995
1799,200,200,100,0.62,0.88,-0.098833695,1,11.3571255,2.753818906,1,0,1,0,1,1,1,1,200.0443963
1800,200,200,100,0.62,0.9,-0.101772755,1,12.07858722,2.77400089,1,0,1,0,1,1,1,1,200.1394778
1801,200,200,100,0.62,0.92,-0.120213678,1,12.3271126,2.657431427,1,0,1,0,1,1,1,1,200.1330357
1802,200,200,100,0.62,0.94,-0.120752594,1,13.50365031,2.833413109,1,0,1,0,1,1,1,1,200.0276948
1803,200,200,100,0.62,0.96,-0.140762559,1,13.90995266,2.769004134,1,0,1,0,1,1,1,1,200.1931293
1804,200,200,100,0.62,0.98,-0.141379853,1,15.08428417,2.911633582,1,0,1,0,1,1,1,1,200.0926613
1805,200,200,100,0.62,1,-0.158305895,1,16.0887608,3.069778422,1,0,1,0,1,1,1,1,200.0086817
1806,200,200,100,0.64,0.6,0.039451184,1,1.199192392,0.471451843,1,1,1,1,1,1,1,1,200.0507368
1807,200,200,100,0.64,0.62,0.040230069,1,1.997900722,0.769375985,1,1,1,1,1,1,1,1,199.9927399
1808,200,200,100,0.64,0.64,0.037596871,1,1.525399115,0.615573333,1,0,1,1,1,1,1,1,200.1057074
1809,200,200,100,0.64,0.66,0.019634731,1,1.639093435,0.607297494,1,0,1,1,1,1,1,1,200.0928122
1810,200,200,100,0.64,0.68,0.020284893,1,2.892900245,1.311454979,1,0,1,0,1,1,1,1,199.8934259
1811,200,200,100,0.64,0.7,0.001844603,1,3.363728155,1.325150428,1,0,1,0,1,1,1,1,199.9200573
1812,200,200,100,0.64,0.72,-0.00061264,1,3.990708884,1.226629748,1,0,1,0,1,1,1,1,199.9601177
1813,200,200,100,0.64,0.74,-0.021302907,1,4.42885321,1.280173458,1,0,1,0,1,1,1,1,200.2152321
1814,200,200,100,0.64,0.76,-0.022108951,1,5.586330992,1.565977012,1,0,1,0,1,1,1,1,200.1069215
1815,200,200,100,0.64,0.78,-0.037584293,1,6.53516673,1.791094173,1,0,1,0,1,1,1,1,199.8587623
1816,200,200,100,0.64,0.8,-0.040473982,1,7.170583947,1.880848102,1,0,1,0,1,1,1,1,199.947829
1817,200,200,100,0.64,0.82,-0.059084741,1,8.164789964,2.20445264,1,0,1,0,1,1,1,1,200.0452965
1818,200,200,100,0.64,0.84,-0.061356463,1,8.76066709,2.155872065,1,0,1,0,1,1,1,1,200.0414949
1819,200,200,100,0.64,0.86,-0.077280479,1,9.723854926,2.339707184,1,0,1,0,1,1,1,1,199.8417612
1820,200,200,100,0.64,0.88,-0.07992374,1,10.57325439,2.630947502,1,0,1,0,1,1,1,1,199.9688
1821,200,200,100,0.64,0.9,-0.097849662,1,11.32338737,2.545773955,1,0,1,0,1,1,1,1,199.9069849
1822,200,200,100,0.64,0.92,-0.100095013,1,11.91961934,2.560513441,1,0,1,0,1,1,1,1,199.93565
1823,200,200,100,0.64,0.94,-0.118158443,1,12.9189545,2.780550769,1,0,1,0,1,1,1,1,199.9735981
1824,200,200,100,0.64,0.96,-0.120789025,1,13.50260663,2.674672458,1,0,1,0,1,1,1,1,200.0136853
1825,200,200,100,0.64,0.98,-0.137466966,1,14.47964916,2.772449902,1,0,1,0,1,1,1,1,199.8766698
1826,200,200,100,0.64,1,-0.139575704,1,15.31495669,2.957723088,1,0,1,0,1,1,1,1,199.9528437
1827,200,200,100,0.66,0.6,0.039060772,1,1.5416143,0.634642635,1,1,1,1,0,1,1,0,200.0817744
1828,200,200,100,0.66,0.62,0.039264174,1,1.199192392,0.478097853,1,1,1,1,1,1,1,1,200.0614568
1829,200,200,100,0.66,0.64,0.03854568,1,1.244211716,0.497509137,1,1,1,1,1,1,1,1,200.1311251
1830,200,200,100,0.66,0.66,0.038199816,1,1.52631455,0.624995833,1,0,1,1,1,1,1,1,200.0306831
1831,200,200,100,0.66,0.68,0.022404304,1,2.059957576,0.814696526,1,0,1,0,1,1,1,1,199.8167342
1832,200,200,100,0.66,0.7,0.017500287,1,2.398448878,0.870742377,1,0,1,0,1,1,1,1,200.1083577
1833,200,200,100,0.66,0.72,0.002261337,1,3.356456543,1.315880096,1,0,1,0,1,1,1,1,199.8761173
1834,200,200,100,0.66,0.74,-0.001555693,1,3.992372467,1.199188882,1,0,1,0,1,1,1,1,200.0445162
1835,200,200,100,0.66,0.76,-0.021242732,1,4.441082103,1.249375859,1,0,1,0,1,1,1,1,200.2020021
1836,200,200,100,0.66,0.78,-0.022014241,1,5.585644102,1.5221367,1,0,1,0,1,1,1,1,200.0835281
1837,200,200,100,0.66,0.8,-0.03732868,1,6.526227945,1.73629699,1,0,1,0,1,1,1,1,199.8260515
1838,200,200,100,0.66,0.82,-0.040052361,1,7.168897329,1.818233207,1,0,1,0,1,1,1,1,199.9020938
1839,200,200,100,0.66,0.84,-0.058969055,1,8.158048302,2.136165263,1,0,1,0,1,1,1,1,200.0313419
1840,200,200,100,0.66,0.86,-0.060487685,1,8.756326607,2.071986422,1,0,1,0,1,1,1,1,199.9437876
1841,200,200,100,0.66,0.88,-0.079991671,1,9.770996333,2.359482483,1,0,1,0,1,1,1,1,200.1344637
1842,200,200,100,0.66,0.9,-0.080688703,1,10.34106163,2.277088538,1,0,1,0,1,1,1,1,199.973251
1843,200,200,100,0.66,0.92,-0.099538286,1,11.35295894,2.528108127,1,0,1,0,1,1,1,1,200.0978795
1844,200,200,100,0.66,0.94,-0.100339378,1,11.91990224,2.42492926,1,0,1,0,1,1,1,1,199.9417788
1845,200,200,100,0.66,0.96,-0.119065015,1,12.92607667,2.637731815,1,0,1,0,1,1,1,1,200.0554197
1846,200,200,100,0.66,0.98,-0.119412808,1,13.72302998,2.753845415,1,0,1,0,1,1,1,1,199.9207692
1847,200,200,100,0.66,1,-0.137743335,1,14.47334722,2.582508859,1,0,1,0,1,1,1,1,199.8946517
1848,200,200,100,0.68,0.6,0.040891105,1,2.371216764,0.94026427,1,1,1,1,0,1,1,0,200.1213794
1849,200,200,100,0.68,0.62,0.039375341,1,1.545070694,0.634629966,1,1,1,1,0,1,1,0,200.0468147
1850,200,200,100,0.68,0.64,0.040158033,1,2.397093549,0.931556272,1,1,1,1,1,1,1,1,200.0257409
1851,200,200,100,0.68,0.66,0.040630275,1,1.997900722,0.795112519,1,1,1,1,1,1,1,1,199.9475072
1852,200,200,100,0.68,0.68,0.038292559,1,1.527460735,0.631957046,1,0,1,1,1,1,1,1,200.0143674
1853,200,200,100,0.68,0.7,0.020546704,1,2.448217598,1.068112991,1,0,1,1,1,1,1,1,200.0378016
1854,200,200,100,0.68,0.72,0.019638907,1,2.395775496,0.868568899,1,0,1,0,1,1,1,1,199.8867112
1855,200,200,100,0.68,0.74,0.000523469,1,3.368677202,1.30312671,1,0,1,0,1,1,1,1,200.0582754
1856,200,200,100,0.68,0.76,-0.001866412,1,3.992773549,1.172024035,1,0,1,0,1,1,1,1,200.0657342
1857,200,200,100,0.68,0.78,-0.019464795,1,4.9618192,1.567087559,1,0,1,0,1,1,1,1,200.0757059
1858,200,200,100,0.68,0.8,-0.020107445,1,5.579933982,1.479295829,1,0,1,0,1,1,1,1,199.8804572
1859,200,200,100,0.68,0.82,-0.037906087,1,6.530446389,1.681520343,1,0,1,0,1,1,1,1,199.8771528
1860,200,200,100,0.68,0.84,-0.039912667,1,7.368625016,2.04786696,1,0,1,0,1,1,1,1,199.9249693
1861,200,200,100,0.68,0.86,-0.058513578,1,8.148012489,2.064916113,1,0,1,0,1,1,1,1,199.9986971
1862,200,200,100,0.68,0.88,-0.062102133,1,8.762702745,1.983594541,1,0,1,0,1,1,1,1,200.0904677
1863,200,200,100,0.68,0.9,-0.079845349,1,9.76079307,2.264863645,1,0,1,0,1,1,1,1,200.1185999
1864,200,200,100,0.68,0.92,-0.081734799,1,10.34548193,2.163340028,1,0,1,0,1,1,1,1,200.0599511
1865,200,200,100,0.68,0.94,-0.100766272,1,10.74677823,2.126270993,1,0,1,0,1,1,1,1,200.1560309
1866,200,200,100,0.68,0.96,-0.101188689,1,11.92385021,2.280845885,1,0,1,0,1,1,1,1,200.0093098
1867,200,200,100,0.68,0.98,-0.117842016,1,12.88690714,2.375304672,1,0,1,0,1,1,1,1,199.891377
1868,200,200,100,0.68,1,-0.122392645,1,13.51155561,2.323570764,1,0,1,0,1,1,1,1,200.1489715
1869,200,200,100,0.7,0.6,0.058726101,1,3.200930735,1.046567202,1,1,1,1,0,1,1,0,200.1080893
1870,200,200,100,0.7,0.62,0.040799333,1,2.373644801,0.933573549,1,1,1,1,0,1,1,0,200.0747709
1871,200,200,100,0.7,0.64,0.039870761,1,1.509836736,0.513192436,1,1,1,1,0,1,1,0,199.9614735
1872,200,200,100,0.7,0.66,0.039261233,1,1.199192392,0.492392887,1,1,1,1,1,1,1,1,200.0526743
1873,200,200,100,0.7,0.68,0.040094161,1,1.997900722,0.804416147,1,1,1,1,1,1,1,1,199.9931539
1874,200,200,100,0.7,0.7,0.037932519,1,1.528787325,0.63667849,1,0,1,1,1,1,1,1,200.0436025
1875,200,200,100,0.7,0.72,0.019952165,1,1.656644198,0.617394834,1,0,1,1,1,1,1,1,200.0343516
1876,200,200,100,0.7,0.74,0.016907731,1,2.399024734,0.850621314,1,0,1,0,1,1,1,1,200.1585071
1877,200,200,100,0.7,0.76,-0.000675486,1,2.399520221,0.639357564,1,1,0,0,1,1,1,1,200.0991497
1878,200,200,100,0.7,0.78,-0.001382352,1,3.991630486,1.145818558,1,0,1,0,1,1,1,1,200.0096945
1879,200,200,100,0.7,0.8,-0.017913333,1,4.92277936,1.355095284,1,0,1,0,1,1,1,1,199.8509782
1880,200,200,100,0.7,0.82,-0.021793198,1,5.584114056,1.430504095,1,0,1,0,1,1,1,1,200.0311768
1881,200,200,100,0.7,0.84,-0.040654665,1,5.984540175,1.454662868,1,0,1,0,1,1,1,1,200.1157988
1882,200,200,100,0.7,0.86,-0.040054942,1,7.167556374,1.685558753,1,0,1,0,1,1,1,1,199.8672503
1883,200,200,100,0.7,0.88,-0.061231791,1,7.576241047,1.689813304,1,0,1,0,1,1,1,1,200.1763923
1884,200,200,100,0.7,0.9,-0.06319695,1,8.892754214,2.003990816,1,0,1,0,1,1,1,1,200.2142135
1885,200,200,100,0.7,0.92,-0.081469269,1,9.164808219,1.872698803,1,0,1,0,1,1,1,1,200.20725
1886,200,200,100,0.7,0.94,-0.082715613,1,10.34993475,2.042602531,1,0,1,0,1,1,1,1,200.1472755
1887,200,200,100,0.7,0.96,-0.100058443,1,10.74226013,1.995426271,1,0,1,0,1,1,1,1,200.0731455
1888,200,200,100,0.7,0.98,-0.099834578,1,12.12779805,2.402795527,1,0,1,0,1,1,1,1,199.9240293
1889,200,200,100,0.7,1,-0.120147543,1,11.92919954,2.037879912,1,0,1,0,1,1,1,1,200.0901249
1890,200,200,100,0.72,0.6,0.062348997,1,4.00694842,1.285554063,1,1,1,1,0,1,1,0,199.9419927
1891,200,200,100,0.72,0.62,0.060577288,1,3.176371465,1.199292258,1,1,1,1,0,1,1,0,199.9398324
1892,200,200,100,0.72,0.64,0.041625091,1,2.382694144,0.927932311,1,1,1,1,0,1,1,0,199.981492
1893,200,200,100,0.72,0.66,0.038865563,1,1.537846071,0.625298418,1,1,1,1,0,1,1,0,200.0898056
1894,200,200,100,0.72,0.68,0.040806534,1,1.997900722,0.818949953,1,1,1,1,1,1,1,1,199.9235949
1895,200,200,100,0.72,0.7,0.040106035,1,1.997900722,0.815840522,1,1,1,1,1,1,1,1,199.9906401
1896,200,200,100,0.72,0.72,0.020324069,1,1.530454048,0.6367377,1,0,1,1,1,1,1,1,200.1587729
1897,200,200,100,0.72,0.74,0.021156902,1,2.077864801,0.814241335,1,0,1,0,1,1,1,1,199.9196855
1898,200,200,100,0.72,0.76,0.019868862,1,2.396556483,0.8486279,1,0,1,0,1,1,1,1,199.9539821
1899,200,200,100,0.72,0.78,0.001927063,1,3.356490656,1.286284401,1,0,1,0,1,1,1,1,199.9012508
1900,200,200,100,0.72,0.8,-0.000948609,1,3.990713546,1.118918171,1,0,1,0,1,1,1,1,199.9649797
1901,200,200,100,0.72,0.82,-0.020879701,1,4.442172775,1.143547591,1,0,1,0,1,1,1,1,200.1395869
1902,200,200,100,0.72,0.84,-0.02017608,1,5.579603291,1.384806212,1,0,1,0,1,1,1,1,199.8710474
1903,200,200,100,0.72,0.86,-0.040538681,1,5.983908579,1.402797031,1,0,1,0,1,1,1,1,200.0957056
1904,200,200,100,0.72,0.88,-0.042157248,1,7.174518614,1.612326488,1,0,1,0,1,1,1,1,200.0623475
1905,200,200,100,0.72,0.9,-0.061829857,1,7.578150411,1.608538721,1,0,1,0,1,1,1,1,200.2277943
1906,200,200,100,0.72,0.92,-0.061366532,1,8.758255097,1.794929682,1,0,1,0,1,1,1,1,199.9916459
1907,200,200,100,0.72,0.94,-0.079233632,1,9.735366105,2.060198899,1,0,1,0,1,1,1,1,200.0397257
1908,200,200,100,0.72,0.96,-0.082522854,1,10.34807772,1.914423677,1,0,1,0,1,1,1,1,200.112766
1909,200,200,100,0.72,0.98,-0.097551941,1,11.28133591,2.006856834,1,0,1,0,1,1,1,1,199.8397731
1910,200,200,100,0.72,1,-0.103302368,1,11.66473788,2.05934927,1,0,1,0,1,1,1,1,200.2274646
1911,200,200,100,0.74,0.6,0.081223555,1,4.798872159,1.53193478,1,1,1,1,0,1,1,0,199.873404
1912,200,200,100,0.74,0.62,0.062704224,1,4.012136318,1.188913475,1,1,1,1,0,1,1,0,199.8580652
1913,200,200,100,0.74,0.64,0.059640767,1,3.210029592,0.914945357,1,1,1,1,0,1,1,0,199.9768207
1914,200,200,100,0.74,0.66,0.04015833,1,2.360201974,0.916432391,1,1,1,1,0,1,1,0,200.1228312
1915,200,200,100,0.74,0.68,0.040052141,1,1.997900722,0.897335815,1,1,1,1,0,1,1,0,199.9931122
1916,200,200,100,0.74,0.7,0.040474787,1,1.997900722,0.829230661,1,1,1,1,1,1,1,1,199.941556
1917,200,200,100,0.74,0.72,0.039345066,1,1.248630862,0.53332457,1,1,1,1,1,1,1,1,200.0292129
1918,200,200,100,0.74,0.74,0.021636716,1,1.531031685,0.6512715,1,0,1,1,1,1,1,1,199.9964425
1919,200,200,100,0.74,0.76,0.022062104,1,2.065911374,0.816839388,1,0,1,0,1,1,1,1,199.8294023
1920,200,200,100,0.74,0.78,0.006577917,1,2.400003809,0.828179781,1,0,1,0,1,1,1,1,200.242232
1921,200,200,100,0.74,0.8,0.002071924,1,3.351718708,1.276983809,1,0,1,0,1,1,1,1,199.878257
1922,200,200,100,0.74,0.82,-0.001475511,1,3.992850672,1.087243968,1,0,1,0,1,1,1,1,200.0730534
1923,200,200,100,0.74,0.84,-0.019697509,1,4.956767669,1.479883628,1,0,1,0,1,1,1,1,200.0776807
1924,200,200,100,0.74,0.86,-0.02014355,1,5.581042947,1.333776878,1,0,1,0,1,1,1,1,199.9237499
1925,200,200,100,0.74,0.88,-0.040222448,1,5.982620255,1.342371768,1,0,1,0,1,1,1,1,200.0536997
1926,200,200,100,0.74,0.9,-0.042708112,1,7.17680812,1.536655415,1,0,1,0,1,1,1,1,200.1273354
1927,200,200,100,0.74,0.92,-0.058844995,1,8.124546112,1.682457066,1,0,1,0,1,1,1,1,199.9502167
1928,200,200,100,0.74,0.94,-0.060967244,1,8.756348188,1.692645021,1,0,1,0,1,1,1,1,199.9494841
1929,200,200,100,0.74,0.96,-0.079787151,1,9.739175919,1.953615457,1,0,1,0,1,1,1,1,200.0897586
1930,200,200,100,0.74,0.98,-0.08302342,1,10.35053056,1.775992613,1,0,1,0,1,1,1,1,200.1614792
1931,200,200,100,0.74,1,-0.098416557,1,11.2895229,1.849514557,1,0,1,0,1,1,1,1,199.9205993
1932,200,200,100,0.76,0.6,0.079919836,1,5.631709968,1.517686571,1,1,1,1,0,1,1,0,200.136969
1933,200,200,100,0.76,0.62,0.081210813,1,4.793776453,1.501275588,1,1,1,1,0,1,1,0,199.8732399
1934,200,200,100,0.76,0.64,0.059952829,1,4.021617089,1.073092589,1,1,1,1,0,1,1,0,200.0917689
1935,200,200,100,0.76,0.66,0.060010183,1,3.162458944,1.173568656,1,1,1,1,0,1,1,0,199.9813855
1936,200,200,100,0.76,0.68,0.039961312,1,2.406806114,0.658954315,1,1,1,1,0,1,1,0,200.0846478
1937,200,200,100,0.76,0.7,0.039349239,1,1.544526615,0.62473228,1,1,1,1,0,1,1,0,200.0289763
1938,200,200,100,0.76,0.72,0.038710022,1,1.199192392,0.509999358,1,1,1,1,1,1,1,1,200.0939319
1939,200,200,100,0.76,0.74,0.038772646,1,1.254754545,0.540791782,1,1,1,1,1,1,1,1,200.0781977
1940,200,200,100,0.76,0.76,0.022556058,1,1.531884545,0.662628844,1,0,1,1,1,1,1,1,199.9039881
1941,200,200,100,0.76,0.78,0.020431301,1,2.457932054,1.095163959,1,0,1,1,1,1,1,1,200.0237223
1942,200,200,100,0.76,0.8,0.001489594,1,2.397621058,0.826537451,1,0,1,0,1,1,1,1,200.0448576
1943,200,200,100,0.76,0.82,0.000745948,1,3.359535129,1.263768883,1,0,1,0,1,1,1,1,200.0153251
1944,200,200,100,0.76,0.84,-0.014167838,1,3.998516071,1.048832822,1,0,1,0,1,1,1,1,200.3575985
1945,200,200,100,0.76,0.86,-0.019510151,1,4.937502436,1.23792507,1,0,1,0,1,1,1,1,199.9865242
1946,200,200,100,0.76,0.88,-0.027676703,1,5.589383403,1.274717882,1,0,1,0,1,1,1,1,200.223217
1947,200,200,100,0.76,0.9,-0.037933936,1,6.510517584,1.436783431,1,0,1,0,1,1,1,1,199.8494386
1948,200,200,100,0.76,0.92,-0.043378517,1,7.176560663,1.457883036,1,0,1,0,1,1,1,1,200.121698
1949,200,200,100,0.76,0.94,-0.058627415,1,8.113447183,1.588526537,1,0,1,0,1,1,1,1,199.9152998
1950,200,200,100,0.76,0.96,-0.061637775,1,8.760988677,1.581370735,1,0,1,0,1,1,1,1,200.0565851
1951,200,200,100,0.76,0.98,-0.080230037,1,9.157971261,1.521647684,1,0,1,0,1,1,1,1,200.0614421
1952,200,200,100,0.76,1,-0.080495612,1,10.34371162,1.627693346,1,0,1,0,1,1,1,1,200.0312107
1953,200,200,100,0.78,0.6,0.099791848,1,6.433981845,1.758237757,1,1,1,1,0,1,1,0,199.9824238
1954,200,200,100,0.78,0.62,0.080677464,1,5.592327135,1.577243602,1,1,1,1,0,1,1,0,200.0752009
1955,200,200,100,0.78,0.64,0.079303582,1,4.812444564,1.337843978,1,1,1,1,0,1,1,0,200.0330551
1956,200,200,100,0.78,0.66,0.061448534,1,3.98881514,1.205106436,1,1,1,1,0,1,1,0,199.9832562
1957,200,200,100,0.78,0.68,0.058026774,1,3.182656874,0.963062994,1,1,1,1,0,1,1,0,200.1357698
1958,200,200,100,0.78,0.7,0.041518925,1,2.374753034,0.903582701,1,1,1,1,0,1,1,0,199.9736875
1959,200,200,100,0.78,0.72,0.038691303,1,1.536503173,0.61742553,1,1,1,1,0,1,1,0,200.0800454
1960,200,200,100,0.78,0.74,0.040717983,1,1.997900722,0.852927461,1,1,1,1,1,1,1,1,199.9139974
1961,200,200,100,0.78,0.76,0.041002775,1,1.997900722,0.855607172,1,1,1,1,1,1,1,1,199.8751924
1962,200,200,100,0.78,0.78,0.020915197,1,1.533742609,0.659157073,1,0,1,1,1,1,1,1,200.0656991
1963,200,200,100,0.78,0.8,0.017649919,1,1.662553525,0.610064297,1,0,1,1,1,1,1,1,200.2367205
1964,200,200,100,0.78,0.82,0.000640494,1,2.398412488,0.813926373,1,0,1,0,1,1,1,1,200.1118678
1965,200,200,100,0.78,0.84,0.000384106,1,3.363669997,1.254627158,1,0,1,0,1,1,1,1,200.0444572
1966,200,200,100,0.78,0.86,-0.017825919,1,3.99303347,1.026341059,1,0,1,0,1,1,1,1,200.0845181
1967,200,200,100,0.78,0.88,-0.021479027,1,4.477830222,1.034672531,1,0,1,0,1,1,1,1,200.175451
1968,200,200,100,0.78,0.9,-0.037997138,1,5.590707733,1.217995949,1,0,1,0,1,1,1,1,200.271767
1969,200,200,100,0.78,0.92,-0.037982916,1,6.506052985,1.369061148,1,0,1,0,1,1,1,1,199.8461716
1970,200,200,100,0.78,0.94,-0.055308482,1,7.187425669,1.367878464,1,0,1,0,1,1,1,1,200.4253765
1971,200,200,100,0.78,0.96,-0.062024562,1,7.578030182,1.331679116,1,0,1,0,1,1,1,1,200.2277585
1972,200,200,100,0.78,0.98,-0.072004981,1,8.775227487,1.456648944,1,0,1,0,1,1,1,1,200.3824516
1973,200,200,100,0.78,1,-0.081680419,1,8.767845282,1.377232558,1,0,1,0,1,1,1,1,200.2025062
1974,200,200,100,0.8,0.6,0.101943803,1,7.212934712,1.938460703,1,1,1,1,0,1,1,0,199.9815374
1975,200,200,100,0.8,0.62,0.099393035,1,6.423889057,1.700787749,1,1,1,1,0,1,1,0,200.0170209
1976,200,200,100,0.8,0.64,0.080533832,1,5.585591028,1.531491008,1,1,1,1,0,1,1,0,200.0812049
1977,200,200,100,0.8,0.66,0.079155258,1,4.807700875,1.297824207,1,1,1,1,0,1,1,0,200.0344985
1978,200,200,100,0.8,0.68,0.06059963,1,3.973137301,1.175227599,1,1,1,1,0,1,1,0,200.0637841
1979,200,200,100,0.8,0.7,0.060035971,1,3.159385612,1.149135309,1,1,1,1,0,1,1,0,199.9444865
1980,200,200,100,0.8,0.72,0.042223029,1,2.382464666,0.89676886,1,1,1,1,0,1,1,0,199.9022832
1981,200,200,100,0.8,0.74,0.039825942,1,1.511131069,0.474550145,1,1,1,1,0,1,1,0,199.9427449
1982,200,200,100,0.8,0.76,0.037930319,1,1.199192392,0.519385262,1,1,1,1,1,1,1,1,200.1459185
1983,200,200,100,0.8,0.78,0.041046794,1,1.997900722,0.866707837,1,1,1,1,1,1,1,1,199.8721181
1984,200,200,100,0.8,0.8,0.022396324,1,1.53436298,0.674437646,1,0,1,1,1,1,1,1,199.9137671
1985,200,200,100,0.8,0.82,0.017861705,1,1.68381536,0.622259826,1,0,1,1,1,1,1,1,200.2081472
1986,200,200,100,0.8,0.84,0.002573204,1,2.395948972,0.814178548,1,0,1,0,1,1,1,1,199.9078179
1987,200,200,100,0.8,0.86,-0.002126591,1,2.420221447,0.533228123,1,1,0,0,1,1,1,1,200.2132673
1988,200,200,100,0.8,0.88,-0.019992227,1,3.995822941,0.989321543,1,0,1,0,1,1,1,1,200.2251882
1989,200,200,100,0.8,0.9,-0.020904292,1,4.474180033,0.99226414,1,0,1,0,1,1,1,1,200.1332827
1990,200,200,100,0.8,0.92,-0.037471147,1,5.583207784,1.167636503,1,0,1,0,1,1,1,1,200.0048177
1991,200,200,100,0.8,0.94,-0.042413918,1,5.98851949,1.13686778,1,0,1,0,1,1,1,1,200.2536172
1992,200,200,100,0.8,0.96,-0.057256624,1,7.174465559,1.286630452,1,0,1,0,1,1,1,1,200.0659091
1993,200,200,100,0.8,0.98,-0.060527365,1,7.572120553,1.230892628,1,0,1,0,1,1,1,1,200.0729844
1994,200,200,100,0.8,1,-0.077638148,1,8.765566788,1.330951187,1,0,1,0,1,1,1,1,200.1635783
1995,200,200,100,0.82,0.6,0.119406505,1,8.031304484,2.062902264,1,1,1,1,0,1,1,0,200.0113718
1996,200,200,100,0.82,0.62,0.102264259,1,7.215073171,1.876740999,1,1,1,1,0,1,1,0,199.9122489
1997,200,200,100,0.82,0.64,0.09989111,1,6.426184444,1.577957135,1,1,1,1,0,1,1,0,199.937812
1998,200,200,100,0.82,0.66,0.0809772,1,5.586793342,1.48615642,1,1,1,1,0,1,1,0,200.0291327
1999,200,200,100,0.82,0.68,0.079588975,1,4.812265116,1.173754695,1,1,1,1,0,1,1,0,199.9568027
2000,200,200,100,0.82,0.7,0.062649109,1,3.999850171,1.063594404,1,1,1,1,0,1,1,0,199.8378584
2001,200,200,100,0.82,0.72,0.059199288,1,3.196638704,0.805622213,1,1,1,1,0,1,1,0,199.9847639
2002,200,200,100,0.82,0.74,0.040510779,1,2.353872749,0.884871686,1,1,1,1,0,1,1,0,200.0710682
2003,200,200,100,0.82,0.76,0.041150846,1,1.997900722,0.925937309,1,1,1,1,0,1,1,0,199.8671019
2004,200,200,100,0.82,0.78,0.038776177,1,1.199192392,0.530048318,1,1,1,1,1,1,1,1,200.0735843
2005,200,200,100,0.82,0.8,0.039724208,1,0.799676887,0.338877507,1,1,1,1,1,1,1,1,199.9287638
2006,200,200,100,0.82,0.82,0.019994083,1,0.368700593,0.214525179,1,1,1,1,1,1,1,1,200.0867804
2007,200,200,100,0.82,0.84,0.017384015,1,1.669449254,0.61067044,1,0,1,1,1,1,1,1,200.2734529
2008,200,200,100,0.82,0.86,0.002883025,1,2.395509112,0.806806814,1,0,1,0,1,1,1,1,199.872308
2009,200,200,100,0.82,0.88,0.000388787,1,3.372727229,1.231096282,1,0,1,0,1,1,1,1,200.0312734
2010,200,200,100,0.82,0.9,-0.017161449,1,3.989773858,0.968549894,1,0,1,0,1,1,1,1,199.9238484
2011,200,200,100,0.82,0.92,-0.020342859,1,4.469193941,0.94777917,1,0,1,0,1,1,1,1,200.0837116
2012,200,200,100,0.82,0.94,-0.03748708,1,5.582288017,1.108297706,1,0,1,0,1,1,1,1,199.9731621
2013,200,200,100,0.82,0.96,-0.038814464,1,6.510733245,1.221695853,1,0,1,0,1,1,1,1,199.9132122
2014,200,200,100,0.82,0.98,-0.058938375,1,7.177422498,1.188269361,1,0,1,0,1,1,1,1,200.1494736
2015,200,200,100,0.82,1,-0.057788237,1,8.080489106,1.268776014,1,0,1,0,1,1,1,1,199.8202207
2016,200,200,100,0.84,0.6,0.12159384,1,8.807576669,2.213326838,1,1,1,1,0,1,1,0,200.0068284
2017,200,200,100,0.84,0.62,0.12039112,1,7.988143138,2.053097724,1,1,1,1,0,1,1,0,199.9331392
2018,200,200,100,0.84,0.64,0.100803461,1,7.189932801,1.805975021,1,1,1,1,0,1,1,0,200.051847
2019,200,200,100,0.84,0.66,0.098528768,1,6.403366503,1.580035522,1,1,1,1,0,1,1,0,200.0830138
2020,200,200,100,0.84,0.68,0.081210562,1,5.586075441,1.438720404,1,1,1,1,0,1,1,0,199.9936936
2021,200,200,100,0.84,0.7,0.081051841,1,4.776100673,1.372097981,1,1,1,1,0,1,1,0,199.855186
2022,200,200,100,0.84,0.72,0.061580313,1,3.979871234,1.120998052,1,1,1,1,0,1,1,0,199.9573919
2023,200,200,100,0.84,0.74,0.06049115,1,3.157127933,1.123991939,1,1,1,1,0,1,1,0,199.9062823
2024,200,200,100,0.84,0.76,0.042138929,1,2.377083495,0.879630519,1,1,1,1,0,1,1,0,199.9024285
2025,200,200,100,0.84,0.78,0.038171713,1,1.530144048,0.606535072,1,1,1,1,0,1,1,0,200.1043648
2026,200,200,100,0.84,0.8,0.039874433,1,0.799676887,0.344018023,1,1,1,1,1,1,1,1,199.9128954
2027,200,200,100,0.84,0.82,0.038121821,1,1.262199492,0.569241162,1,1,1,1,1,1,1,1,200.1116852
2028,200,200,100,0.84,0.84,0.020031372,1,1.537708123,0.671250403,1,0,1,1,1,1,1,1,200.1395313
2029,200,200,100,0.84,0.86,0.019239673,1,1.670413632,0.622699366,1,0,1,1,1,1,1,1,200.0805093
2030,200,200,100,0.84,0.88,-0.000424713,1,1.18479679,0.175293392,0,1,0,1,1,1,1,1,200.1341824
