,f,L,C,pl_s1,pr_s1,pl_s2,pr_s2,pl_l,pr_l,pl_c,pr_c,pfe,pin,pout,eff,ilmax,ilmin,vmax,vmin
131,100000,0.0003147,0.0001011,117.37081,116.8127,116.8127,-109.637,-109.637,-104.5887479,-104.5887479,-104.5834479,0.049609,117.37081,104.5834479,0.891051599,8.47205,8.16362,12.0282,11.9482
132,100000,5.40E-06,0.0001009,231.339421,221.21607,221.21607,-91.0587,-91.0587,-90.98422527,-90.98422527,-90.97482527,8.58E-05,231.339421,90.97482527,0.393252585,9.14837,5.27198,12.7786,10.3665
133,100000,2.01E-05,0.0001009,184.602629,178.26443,178.26443,-96.7733,-96.7733,-96.4791336,-96.4791336,-96.4406336,0.00101881,184.602629,96.4406336,0.522422861,8.99315,6.58952,12.2936,11.3367
134,100000,3.49E-05,0.0001009,150.783637,147.03079,147.03079,-98.7799,-98.7799,-98.24667644,-98.24667644,-98.23057644,0.00296866,150.783637,98.23057644,0.651467085,8.94737,7.05341,12.1803,11.5586
135,100000,4.96E-05,0.0001009,137.71129,134.9983,134.9983,-100.117,-100.117,-99.34574554,-99.34574554,-99.31934554,0.00507572,137.71129,99.31934554,0.721214256,8.85817,7.361,12.132,11.6724
136,100000,6.43E-05,0.0001009,131.19723,129.0231,129.0231,-101.07,-101.07,-100.0602101,-100.0602101,-100.0390101,0.00741026,131.19723,100.0390101,0.762508554,8.7998,7.55757,12.1039,11.7399
137,100000,7.91E-05,0.0001009,124.77141,123.1157,123.1157,-101.828,-101.828,-100.5819271,-100.5819271,-100.5818271,0.00965513,124.77141,100.5818271,0.806128801,8.73754,7.68915,12.0869,11.785
138,100000,9.38E-05,0.0001009,124.80563,123.1901,123.1901,-102.419,-102.419,-100.9591715,-100.9591715,-100.9595715,0.0118696,124.80563,100.9595715,0.808934433,8.68658,7.78093,12.0738,11.8163
139,100000,0.0001085,0.0001009,118.74584,117.6138,117.6138,-103.059,-103.059,-101.3428021,-101.3428021,-101.3379021,0.0142745,118.74584,101.3379021,0.853401703,8.65553,7.85364,12.0631,11.8389
140,100000,0.0001232,0.0001009,119.01986,117.9112,117.9112,-103.657,-103.657,-101.7029764,-101.7029764,-101.6943764,0.0168911,119.01986,101.6943764,0.854431995,8.63271,7.90935,12.0581,11.8592
141,100000,0.000138,0.0001009,119.36427,118.2659,118.2659,-104.144,-104.144,-101.9604731,-101.9604731,-101.9617731,0.0193409,119.36427,101.9617731,0.854206817,8.60805,7.95335,12.0521,11.8736
142,100000,0.0001527,0.0001009,119.71012,118.6254,118.6254,-104.679,-104.679,-102.2468527,-102.2468527,-102.2272527,0.0221371,119.71012,102.2272527,0.853956647,8.5905,7.98745,12.0469,11.8837
143,100000,0.0001674,0.0001009,119.52332,118.4834,118.4834,-105.113,-105.113,-102.4505676,-102.4505676,-102.4461676,0.0248065,119.52332,102.4461676,0.857122841,8.57333,8.01617,12.0417,11.8935
144,100000,0.0001822,0.0001009,113.86267,113.2739,113.2739,-105.704,-105.704,-102.75491,-102.75491,-102.73941,0.0279234,113.86267,102.73941,0.902309862,8.56107,8.03972,12.039,11.9015
145,100000,0.0001969,0.0001009,114.05754,113.4778,113.4778,-106.024,-106.024,-102.9145185,-102.9145185,-102.9034185,0.0299855,114.05754,102.9034185,0.902206189,8.54476,8.06321,12.0379,11.9104
146,100000,0.0002116,0.0001009,114.20395,113.6485,113.6485,-106.507,-106.507,-103.1553816,-103.1553816,-103.1505816,0.0317316,114.20395,103.1505816,0.903213782,8.52906,8.08386,12.0367,11.9188
147,100000,0.0002264,0.0001009,114.71732,114.1604,114.1604,-107,-107,-103.3973724,-103.3973724,-103.3952724,0.034103,114.71732,103.3952724,0.901304811,8.51743,8.09999,12.0357,11.9256
148,100000,0.0002411,0.0001009,115.21905,114.6615,114.6615,-107.493,-107.493,-103.6199013,-103.6199013,-103.6270013,0.0366318,115.21905,103.6270013,0.899391214,8.5062,8.11218,12.0338,11.9299
149,100000,0.0002558,0.0001009,115.68979,115.1293,115.1293,-107.923,-107.923,-103.8311315,-103.8311315,-103.8191315,0.038849,115.68979,103.8191315,0.897392341,8.49909,8.1275,12.0331,11.9349
150,100000,0.0002705,0.0001009,116.0543,115.495,115.495,-108.304,-108.304,-103.9951977,-103.9951977,-103.9948977,0.0416441,116.0543,103.9948977,0.896088276,8.49096,8.13694,12.0317,11.9389
151,100000,0.0002853,0.0001009,116.419,115.859,115.859,-108.659,-108.659,-104.1453716,-104.1453716,-104.1567716,0.0443062,116.419,104.1567716,0.894671588,8.4836,8.14628,12.0312,11.9425
152,100000,0.0003,0.0001009,116.97737,116.4159,116.4159,-109.197,-109.197,-104.3969424,-104.3969424,-104.3928424,0.0460363,116.97737,104.3928424,0.892419126,8.47613,8.15705,12.0294,11.9459
153,100000,0.0003147,0.0001009,117.37236,116.8132,116.8132,-109.624,-109.624,-104.5742874,-104.5742874,-104.5827874,0.048848,117.37236,104.5827874,0.891034204,8.46955,8.16348,12.0283,11.9483
154,100000,5.40E-06,0.0001007,230.507506,220.43102,220.43102,-90.8762,-90.8762,-90.80299936,-90.80299936,-90.91329936,8.58E-05,230.507506,90.91329936,0.394404941,9.18511,5.30856,12.7742,10.3651
155,100000,2.01E-05,0.0001007,184.072867,177.77489,177.77489,-96.8009,-96.8009,-96.50620801,-96.50620801,-96.45110801,0.00102909,184.072867,96.45110801,0.523983298,9.00204,6.58639,12.2938,11.334
156,100000,3.49E-05,0.0001007,150.765786,147.01562,147.01562,-98.7992,-98.7992,-98.26221157,-98.26221157,-98.23531157,0.00293505,150.765786,98.23531157,0.651575627,8.94075,7.05748,12.18,11.5583
157,100000,4.96E-05,0.0001007,137.56979,134.8603,134.8603,-100.024,-100.024,-99.2700634,-99.2700634,-99.2667634,0.00510538,137.56979,99.2667634,0.721573853,8.86107,7.35956,12.1324,11.6719
158,100000,6.43E-05,0.0001007,131.19877,129.0259,129.0259,-101.089,-101.089,-100.0742214,-100.0742214,-100.0565214,0.00742744,131.19877,100.0565214,0.762633075,8.80254,7.55888,12.1048,11.74
159,100000,7.91E-05,0.0001007,124.78723,123.1311,123.1311,-101.838,-101.838,-100.5938009,-100.5938009,-100.5781009,0.00969802,124.78723,100.5781009,0.805996742,8.73917,7.68847,12.0874,11.7845
160,100000,9.38E-05,0.0001007,124.82675,123.2115,123.2115,-102.444,-102.444,-100.9754742,-100.9754742,-100.9709742,0.0118995,124.82675,100.9709742,0.808888914,8.68739,7.7806,12.0738,11.8159
161,100000,0.0001085,0.0001007,118.73106,117.5972,117.5972,-103.019,-103.019,-101.3208608,-101.3208608,-101.3127608,0.0142569,118.73106,101.3127608,0.853296188,8.65706,7.85566,12.0635,11.8392
162,100000,0.0001232,0.0001007,118.94879,117.8423,117.8423,-103.616,-103.616,-101.6723747,-101.6723747,-101.6727747,0.0168108,118.94879,101.6727747,0.854760899,8.63059,7.90895,12.0583,11.8589
163,100000,0.000138,0.0001007,119.44864,118.3488,118.3488,-104.208,-104.208,-102.0112308,-102.0112308,-101.9847308,0.0193079,119.44864,101.9847308,0.853795663,8.60946,7.95532,12.0529,11.8731
164,100000,0.0001527,0.0001007,119.65799,118.5753,118.5753,-104.655,-104.655,-102.2230679,-102.2230679,-102.2249679,0.0219719,119.65799,102.2249679,0.854309586,8.58855,7.98774,12.0466,11.8845
165,100000,0.0001674,0.0001007,119.6435,118.597,118.597,-105.142,-105.142,-102.4614751,-102.4614751,-102.4665751,0.0252302,119.6435,102.4665751,0.856432444,8.57537,8.01351,12.0419,11.8929
166,100000,0.0001822,0.0001007,113.70097,113.1129,113.1129,-105.552,-105.552,-102.6660011,-102.6660011,-102.6589011,0.0279671,113.70097,102.6589011,0.902885007,8.56069,8.03894,12.0388,11.901
167,100000,0.0001969,0.0001007,114.09676,113.5152,113.5152,-106.038,-106.038,-102.9132633,-102.9132633,-102.9119633,0.0300385,114.09676,102.9119633,0.901970952,8.54408,8.06211,12.0373,11.9102
168,100000,0.0002116,0.0001007,114.27199,113.7143,113.7143,-106.544,-106.544,-103.1683263,-103.1683263,-103.1727263,0.0319059,114.27199,103.1727263,0.902869779,8.52872,8.08231,12.0364,11.9184
169,100000,0.0002264,0.0001007,114.65446,114.1002,114.1002,-106.974,-106.974,-103.3802828,-103.3802828,-103.3736828,0.0343625,114.65446,103.3736828,0.901610655,8.5187,8.09969,12.0354,11.9245
170,100000,0.0002411,0.0001007,115.19739,114.6383,114.6383,-107.45,-107.45,-103.6048913,-103.6048913,-103.6043913,0.0370146,115.19739,103.6043913,0.899364051,8.50884,8.11278,12.0342,11.9302
171,100000,0.0002558,0.0001007,115.70951,115.1507,115.1507,-107.966,-107.966,-103.8470791,-103.8470791,-103.8414791,0.0394788,115.70951,103.8414791,0.897432536,8.50045,8.12589,12.0327,11.9346
172,100000,0.0002705,0.0001007,115.94745,115.3885,115.3885,-108.202,-108.202,-103.9394766,-103.9394766,-103.9464766,0.0423815,115.94745,103.9464766,0.896496444,8.49213,8.13501,12.0321,11.9384
173,100000,0.0002853,0.0001007,116.54303,115.9831,115.9831,-108.784,-108.784,-104.208144,-104.208144,-104.211044,0.0444051,116.54303,104.211044,0.894185127,8.48407,8.14637,12.0303,11.9421
174,100000,0.0003,0.0001007,116.89075,116.3325,116.3325,-109.155,-109.155,-104.382976,-104.382976,-104.369176,0.0459818,116.89075,104.369176,0.892877974,8.47745,8.15856,12.03,11.9457
175,100000,0.0003147,0.0001007,117.32354,116.7648,116.7648,-109.581,-109.581,-104.5559155,-104.5559155,-104.5621155,0.0484999,117.32354,104.5621155,0.89122878,8.46944,8.16446,12.0286,11.9485
176,100000,5.40E-06,0.0001005,229.04972,219.0904,219.0904,-91.042,-91.042,-90.96617217,-90.96617217,-90.95917217,8.48E-05,229.04972,90.95917217,0.397115404,9.17302,5.31899,12.7759,10.3649
177,100000,2.01E-05,0.0001005,184.500548,178.16916,178.16916,-96.7656,-96.7656,-96.4693012,-96.4693012,-96.4533012,0.00102865,184.500548,96.4533012,0.522780568,9.00284,6.5877,12.2949,11.3346
178,100000,3.49E-05,0.0001005,150.841062,147.08454,147.08454,-98.7864,-98.7864,-98.25106283,-98.25106283,-98.22436283,0.00294308,150.841062,98.22436283,0.651177879,8.94255,7.05672,12.1807,11.5576
179,100000,4.96E-05,0.0001005,137.62933,134.9211,134.9211,-100.101,-100.101,-99.32912221,-99.32912221,-99.31612221,0.0050964,137.62933,99.31612221,0.721620328,8.86042,7.36023,12.1324,11.6715
180,100000,6.43E-05,0.0001005,131.12865,128.9555,128.9555,-101.015,-101.015,-100.0213226,-100.0213226,-100.0058226,0.00742199,131.12865,100.0058226,0.762654253,8.8012,7.558,12.1047,11.7397
181,100000,7.91E-05,0.0001005,124.83166,123.1742,123.1742,-101.864,-101.864,-100.611386,-100.611386,-100.591486,0.00967052,124.83166,100.591486,0.805817098,8.73924,7.69002,12.0872,11.7849
182,100000,9.38E-05,0.0001005,124.87902,123.2644,123.2644,-102.505,-102.505,-101.012575,-101.012575,-101.008575,0.0118449,124.87902,101.008575,0.808851439,8.68803,7.78331,12.074,11.8154
183,100000,0.0001085,0.0001005,118.75572,117.6234,117.6234,-103.065,-103.065,-101.3486863,-101.3486863,-101.3395863,0.0141975,118.75572,101.3395863,0.853344886,8.65497,7.85523,12.0638,11.8389
184,100000,0.0001232,0.0001005,119.02365,117.9145,117.9145,-103.654,-103.654,-101.6944146,-101.6944146,-101.6974146,0.0167949,119.02365,101.6974146,0.854430314,8.62995,7.90864,12.0585,11.8586
185,100000,0.000138,0.0001005,119.37402,118.2774,118.2774,-104.178,-104.178,-101.9847816,-101.9847816,-101.9762816,0.0193106,119.37402,101.9762816,0.854258586,8.60766,7.95347,12.0523,11.8734
186,100000,0.0001527,0.0001005,119.67663,118.5931,118.5931,-104.662,-104.662,-102.2301109,-102.2301109,-102.2260109,0.0221619,119.67663,102.2260109,0.85418524,8.59009,7.9867,12.0471,11.8842
187,100000,0.0001674,0.0001005,119.67807,118.6259,118.6259,-105.098,-105.098,-102.4366708,-102.4366708,-102.4424708,0.0248307,119.67807,102.4424708,0.855983647,8.5723,8.01487,12.0421,11.8929
188,100000,0.0001822,0.0001005,113.75686,113.1662,113.1662,-105.572,-105.572,-102.6662485,-102.6662485,-102.6702485,0.0273229,113.75686,102.6702485,0.902541161,8.55631,8.04056,12.0379,11.9007
189,100000,0.0001969,0.0001005,114.15923,113.5811,113.5811,-106.148,-106.148,-102.9772221,-102.9772221,-102.9674221,0.0299953,114.15923,102.9674221,0.90196318,8.54311,8.06148,12.0378,11.9099
190,100000,0.0002116,0.0001005,114.17874,113.6228,113.6228,-106.475,-106.475,-103.1416916,-103.1416916,-103.1310916,0.0323999,114.17874,103.1310916,0.903242509,8.5314,8.08158,12.0373,11.9183
191,100000,0.0002264,0.0001005,114.72123,114.1641,114.1641,-107.001,-107.001,-103.3952917,-103.3952917,-103.3918917,0.0339732,114.72123,103.3918917,0.901244624,8.51695,8.1003,12.0354,11.9251
192,100000,0.0002411,0.0001005,115.10644,114.5498,114.5498,-107.393,-107.393,-103.5754493,-103.5754493,-103.5708493,0.0369865,115.10644,103.5708493,0.899783273,8.50865,8.11275,12.0341,11.9298
193,100000,0.0002558,0.0001005,115.58493,115.0271,115.0271,-107.855,-107.855,-103.794118,-103.794118,-103.786018,0.0389551,115.58493,103.786018,0.89791998,8.49922,8.12713,12.0329,11.9346
194,100000,0.0002705,0.0001005,116.00284,115.4448,115.4448,-108.27,-108.27,-103.9747427,-103.9747427,-103.9782427,0.0413643,116.00284,103.9782427,0.896342216,8.49,8.13716,12.0317,11.9388
195,100000,0.0002853,0.0001005,116.56154,116.0028,116.0028,-108.819,-108.819,-104.2387841,-104.2387841,-104.2153841,0.0443991,116.56154,104.2153841,0.894080364,8.48431,8.14663,12.0308,11.9412
196,100000,0.0003,0.0001005,116.97397,116.4139,116.4139,-109.213,-109.213,-104.406696,-104.406696,-104.394396,0.046465,116.97397,104.394396,0.892458348,8.47751,8.15696,12.0298,11.9454
197,100000,0.0003147,0.0001005,117.45941,116.9027,116.9027,-109.745,-109.745,-104.6376204,-104.6376204,-104.6376204,0.0497734,117.45941,104.6376204,0.890840678,8.47166,8.16273,12.0284,11.948
198,100000,5.40E-06,0.0001002,228.040762,218.14454,218.14454,-90.9074,-90.9074,-90.83709815,-90.83709815,-90.85029815,8.69E-05,228.040762,90.85029815,0.398394995,9.21841,5.3171,12.7757,10.3646
199,100000,2.01E-05,0.0001002,183.666093,177.39431,177.39431,-96.7571,-96.7571,-96.46225784,-96.46225784,-96.43485784,0.00102803,183.666093,96.43485784,0.525055312,9.00192,6.58751,12.2949,11.3343
200,100000,3.49E-05,0.0001002,150.760561,147.00987,147.00987,-98.7867,-98.7867,-98.24999779,-98.24999779,-98.22879779,0.00294108,150.760561,98.22879779,0.651555003,8.94226,7.05707,12.1813,11.5572
201,100000,4.96E-05,0.0001002,137.64721,134.9387,134.9387,-100.115,-100.115,-99.33897568,-99.33897568,-99.31737568,0.00511001,137.64721,99.31737568,0.721535698,8.86108,7.3589,12.1329,11.6699
202,100000,6.43E-05,0.0001002,131.21943,129.0411,129.0411,-101.034,-101.034,-100.0317396,-100.0317396,-100.0117396,0.00736496,131.21943,100.0117396,0.762171727,8.79868,7.56024,12.1046,11.7388
203,100000,7.91E-05,0.0001002,124.74077,123.0859,123.0859,-101.809,-101.809,-100.5705584,-100.5705584,-100.5616584,0.00957866,124.74077,100.5616584,0.806165124,8.73671,7.69245,12.0873,11.7847
204,100000,9.38E-05,0.0001002,124.86829,123.2543,123.2543,-102.503,-102.503,-101.0104653,-101.0104653,-100.9985653,0.0118212,124.86829,100.9985653,0.808840782,8.68654,7.78272,12.0736,11.8148
205,100000,0.0001085,0.0001002,118.85907,117.7229,117.7229,-103.115,-103.115,-101.3807048,-101.3807048,-101.3591048,0.0143488,118.85907,101.3591048,0.852767103,8.65753,7.85357,12.0636,11.8375
206,100000,0.0001232,0.0001002,119.01477,117.9059,117.9059,-103.649,-103.649,-101.6928001,-101.6928001,-101.6846001,0.0168861,119.01477,101.6846001,0.854386393,8.63106,7.90781,12.0586,11.8577
207,100000,0.000138,0.0001002,119.43649,118.3363,118.3363,-104.191,-104.191,-101.9879647,-101.9879647,-101.9864647,0.01944,119.43649,101.9864647,0.853897035,8.60789,7.95152,12.0526,11.8728
208,100000,0.0001527,0.0001002,119.68203,118.5971,118.5971,-104.648,-104.648,-102.2209305,-102.2209305,-102.2203305,0.0219037,119.68203,102.2203305,0.854099237,8.58776,7.98788,12.0471,11.8844
209,100000,0.0001674,0.0001002,119.571,118.528,118.528,-105.118,-105.118,-102.4511548,-102.4511548,-102.4477548,0.0251143,119.571,102.4477548,0.85679433,8.57416,8.01358,12.0423,11.8928
210,100000,0.0001822,0.0001002,113.8528,113.262,113.262,-105.666,-105.666,-102.7335509,-102.7335509,-102.7084509,0.0278782,113.8528,102.7084509,0.902116161,8.56059,8.03966,12.0392,11.9002
211,100000,0.0001969,0.0001002,114.17188,113.5906,113.5906,-106.117,-106.117,-102.949898,-102.949898,-102.956198,0.0301248,114.17188,102.956198,0.901764936,8.54262,8.05996,12.0374,11.9094
212,100000,0.0002116,0.0001002,114.28174,113.7258,113.7258,-106.578,-106.578,-103.1877998,-103.1877998,-103.1816998,0.0316923,114.28174,103.1816998,0.90287127,8.52832,8.0834,12.0363,11.9179
213,100000,0.0002264,0.0001002,114.79714,114.2398,114.2398,-107.074,-107.074,-103.4273894,-103.4273894,-103.4240894,0.0348615,114.79714,103.4240894,0.900929147,8.5193,8.09728,12.0351,11.9239
214,100000,0.0002411,0.0001002,115.25814,114.7008,114.7008,-107.535,-107.535,-103.6464419,-103.6464419,-103.6385419,0.0370225,115.25814,103.6385419,0.899186312,8.50699,8.11089,12.0337,11.9291
215,100000,0.0002558,0.0001002,115.54338,114.9866,114.9866,-107.828,-107.828,-103.7790658,-103.7790658,-103.7718658,0.0390532,115.54338,103.7718658,0.898120392,8.49974,8.12719,12.033,11.9346
216,100000,0.0002705,0.0001002,116.10142,115.5424,115.5424,-108.355,-108.355,-104.0172917,-104.0172917,-104.0186917,0.0412616,116.10142,104.0186917,0.895929539,8.48975,8.13735,12.0315,11.9387
217,100000,0.0002853,0.0001002,116.5414,115.98,115.98,-108.762,-108.762,-104.2017505,-104.2017505,-104.1960505,0.043853,116.5414,104.1960505,0.894068979,8.48277,8.14717,12.0305,11.9419
218,100000,0.0003,0.0001002,116.9075,116.351,116.351,-109.196,-109.196,-104.3898959,-104.3898959,-104.3896959,0.0462207,116.9075,104.3896959,0.892925568,8.47585,8.15614,12.0291,11.9453
219,100000,0.0003147,0.0001002,117.32218,116.7626,116.7626,-109.568,-109.568,-104.5526861,-104.5526861,-104.5512861,0.0485604,117.32218,104.5512861,0.891146807,8.47039,8.16522,12.0284,11.9484
220,100000,5.40E-06,0.0001,229.761419,219.75473,219.75473,-91.0973,-91.0973,-91.02275614,-91.02275614,-90.96785614,8.23E-05,229.761419,90.96785614,0.395923112,9.12974,5.33148,12.784,10.3629
221,100000,2.01E-05,0.0001,183.607712,177.34204,177.34204,-96.7834,-96.7834,-96.48439815,-96.48439815,-96.46559815,0.00102429,183.607712,96.46559815,0.525389686,9.00194,6.59189,12.2965,11.3333
222,100000,3.49E-05,0.0001,150.811455,147.05585,147.05585,-98.7695,-98.7695,-98.23400871,-98.23400871,-98.22230871,0.00295104,150.811455,98.22230871,0.651292097,8.94292,7.05456,12.1816,11.5568
223,100000,4.96E-05,0.0001,137.76678,135.0526,135.0526,-100.156,-100.156,-99.36973131,-99.36973131,-99.34273131,0.00504937,137.76678,99.34273131,0.721093513,8.8568,7.36351,12.1329,11.6701
224,100000,6.43E-05,0.0001,131.22952,129.0514,129.0514,-101.047,-101.047,-100.0393481,-100.0393481,-100.0278481,0.00735337,131.22952,100.0278481,0.762235876,8.79545,7.55797,12.1055,11.7389
225,100000,7.91E-05,0.0001,124.82592,123.1714,123.1714,-101.899,-101.899,-100.6318049,-100.6318049,-100.6130049,0.00959725,124.82592,100.6130049,0.806026544,8.73452,7.68925,12.0871,11.7839
226,100000,9.38E-05,0.0001,124.92492,123.3054,123.3054,-102.483,-102.483,-100.999455,-100.999455,-100.984155,0.0116997,124.92492,100.984155,0.808358772,8.68507,7.78588,12.0736,11.8148
227,100000,0.0001085,0.0001,118.75684,117.6248,117.6248,-103.07,-103.07,-101.3516026,-101.3516026,-101.3416026,0.0145238,118.75684,101.3416026,0.853353816,8.65925,7.85044,12.0651,11.8373
228,100000,0.0001232,0.0001,118.94046,117.8332,117.8332,-103.597,-103.597,-101.6584932,-101.6584932,-101.6603932,0.0166446,118.94046,101.6603932,0.854716664,8.62793,7.90983,12.0582,11.8583
229,100000,0.000138,0.0001,119.4492,118.346,118.346,-104.162,-104.162,-101.9752983,-101.9752983,-101.9665983,0.0193559,119.4492,101.9665983,0.85363986,8.60902,7.95407,12.0528,11.8734
230,100000,0.0001527,0.0001,119.67716,118.5902,118.5902,-104.615,-104.615,-102.2027337,-102.2027337,-102.2006337,0.021983,119.67716,102.2006337,0.85396941,8.58839,7.98743,12.0474,11.8842
231,100000,0.0001674,0.0001,119.56321,118.5137,118.5137,-105.02,-105.02,-102.3967976,-102.3967976,-102.3927976,0.025314,119.56321,102.3927976,0.856390504,8.57474,8.01195,12.0426,11.8923
232,100000,0.0001822,0.0001,113.79741,113.2057,113.2057,-105.598,-105.598,-102.6862505,-102.6862505,-102.6783505,0.0278233,113.79741,102.6783505,0.902290751,8.55833,8.03791,12.0384,11.9003
233,100000,0.0001969,0.0001,114.16358,113.5816,113.5816,-106.099,-106.099,-102.9387904,-102.9387904,-102.9454904,0.0296372,114.16358,102.9454904,0.901736705,8.54142,8.06266,12.0373,11.9097
234,100000,0.0002116,0.0001,114.1554,113.601,113.601,-106.473,-106.473,-103.1276406,-103.1276406,-103.1360406,0.0322509,114.1554,103.1360406,0.903470537,8.5282,8.07941,12.0369,11.9176
235,100000,0.0002264,0.0001,114.75042,114.1914,114.1914,-107.004,-107.004,-103.3924621,-103.3924621,-103.3911621,0.0343468,114.75042,103.3911621,0.901009008,8.51758,8.09867,12.0355,11.9243
236,100000,0.0002411,0.0001,115.17691,114.6167,114.6167,-107.414,-107.414,-103.5861271,-103.5861271,-103.5863271,0.0374512,115.17691,103.5863271,0.899367131,8.50881,8.11044,12.0347,11.9298
